trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1014,False,"{'a': 0.4, 'e': 0.5284691481486514}",20,13,-10.212408488029368,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
1015,False,"{'a': 0.4, 'e': 0.5276199315484067}",30,10,-74.8751922808734,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",1
1016,False,"{'a': 0.4, 'e': 0.5267701873282746}",20,0,-21.51947350840492,"{0: 16, 1: 2, 2: 0, 3: 2, 4: 0}",0
1017,False,"{'a': 0.4, 'e': 0.525919916337999}",20,6,-42.651807763234416,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
1018,False,"{'a': 0.4, 'e': 0.525069119427851}",30,12,-91.93229474793426,"{0: 11, 1: 0, 2: 5, 3: 1, 4: 1}",1
1019,False,"{'a': 0.4, 'e': 0.5242177974486271}",20,2,-22.345634823692777,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
1020,False,"{'a': 0.4, 'e': 0.5233659512516496}",30,12,-31.001264127870673,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 0}",1
1021,False,"{'a': 0.4, 'e': 0.5225135816887643}",25,0,-145.56103849507173,"{0: 15, 1: 0, 2: 7, 3: 1, 4: 2}",0
1022,False,"{'a': 0.4, 'e': 0.5216606896123411}",20,0,-12.732027683380785,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1023,False,"{'a': 0.4, 'e': 0.5208072758752715}",30,11,16.097304613924777,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
1024,False,"{'a': 0.4, 'e': 0.5199533413309697}",35,4,-44.42494335520371,"{0: 26, 1: 0, 2: 4, 3: 0, 4: 1}",1
1025,False,"{'a': 0.4, 'e': 0.5190988868333698}",25,0,-108.40110113700803,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
1026,False,"{'a': 0.4, 'e': 0.5182439132369262}",25,8,-22.06930006028194,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 0}",1
1027,False,"{'a': 0.4, 'e': 0.5173884213966127}",30,0,1.4233104836134909,"{0: 25, 1: 2, 2: 3, 3: 0, 4: 0}",0
1028,False,"{'a': 0.4, 'e': 0.5165324121679208}",30,0,-86.26041104388399,"{0: 21, 1: 2, 2: 6, 3: 0, 4: 1}",0
1029,False,"{'a': 0.4, 'e': 0.5156758864068599}",25,11,-3.406134204318471,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1030,False,"{'a': 0.4, 'e': 0.5148188449699553}",35,3,-79.48047655484682,"{0: 26, 1: 1, 2: 3, 3: 0, 4: 2}",1
1031,False,"{'a': 0.4, 'e': 0.513961288714249}",30,17,-6.991390630181024,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
1032,False,"{'a': 0.4, 'e': 0.5131032184972966}",25,9,-16.963170206814645,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
1033,False,"{'a': 0.4, 'e': 0.5122446351771686}",30,17,-17.809247023484154,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 0}",1
1034,False,"{'a': 0.4, 'e': 0.5113855396124478}",20,0,-66.49550937214873,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
1035,False,"{'a': 0.4, 'e': 0.5105259326622303}",25,0,-46.11912322665616,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
1036,False,"{'a': 0.4, 'e': 0.5096658151861225}",30,13,-3.8367528712011296,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
1037,False,"{'a': 0.4, 'e': 0.5088051880442422}",25,0,-5.086455453814805,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
1038,False,"{'a': 0.4, 'e': 0.507944052097216}",30,0,-27.300074322772385,"{0: 23, 1: 2, 2: 5, 3: 0, 4: 0}",0
1039,False,"{'a': 0.4, 'e': 0.5070824082061803}",30,0,18.98541044282747,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
1040,False,"{'a': 0.4, 'e': 0.5062202572327784}",25,15,-19.622801720497762,"{0: 6, 1: 2, 2: 2, 3: 0, 4: 0}",1
1041,False,"{'a': 0.4, 'e': 0.5053576000391616}",20,8,1.695879314373985,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1042,False,"{'a': 0.4, 'e': 0.5044944374879868}",20,2,-24.553415200570043,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 1}",1
1043,False,"{'a': 0.4, 'e': 0.5036307704424168}",30,0,-50.05597944457499,"{0: 25, 1: 1, 2: 2, 3: 1, 4: 1}",0
1044,False,"{'a': 0.4, 'e': 0.5027665997661179}",20,10,2.535548335300396,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1045,False,"{'a': 0.4, 'e': 0.5019019263232615}",20,0,-41.132221012709444,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
1046,False,"{'a': 0.4, 'e': 0.5010367509785203}",20,9,5.292096877071274,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1047,False,"{'a': 0.4, 'e': 0.5001710745970702}",20,0,-23.987430762999754,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1048,False,"{'a': 0.4, 'e': 0.4993048980445869}",20,0,-60.544239147415304,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
1049,False,"{'a': 0.4, 'e': 0.49843822218724737}",30,0,-33.132356215019456,"{0: 24, 1: 2, 2: 3, 3: 1, 4: 0}",0
1050,False,"{'a': 0.4, 'e': 0.497571047891727}",25,0,-49.32553595296165,"{0: 16, 1: 4, 2: 5, 3: 0, 4: 0}",0
1051,False,"{'a': 0.4, 'e': 0.49670337602520037}",20,0,-33.600750864603164,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
1052,False,"{'a': 0.4, 'e': 0.495835207455339}",25,0,-51.76620209249042,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
1053,False,"{'a': 0.4, 'e': 0.49496654305031157}",20,2,-4.71234582401774,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
1054,False,"{'a': 0.4, 'e': 0.4940973836787822}",35,13,-4.648439924355259,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 0}",1
1055,False,"{'a': 0.4, 'e': 0.4932277302099105}",25,0,-18.61494442322522,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1056,False,"{'a': 0.4, 'e': 0.4923575835133496}",20,0,-16.768878032381185,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
1057,False,"{'a': 0.4, 'e': 0.4914869444592463}",20,4,-16.6134230668261,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 0}",1
1058,False,"{'a': 0.4, 'e': 0.49061581391823933}",25,17,-10.381463659540117,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1059,False,"{'a': 0.4, 'e': 0.48974419276145953}",20,0,-12.75399636195118,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
1060,False,"{'a': 0.4, 'e': 0.48887208186052755}",20,0,-12.352356456358029,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",1
1061,False,"{'a': 0.4, 'e': 0.48799948208755467}",35,19,4.71379343629161,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1062,False,"{'a': 0.4, 'e': 0.4871263943151402}",20,10,-3.154295446444083,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1063,False,"{'a': 0.4, 'e': 0.48625281941637216}",25,3,-28.282952533836042,"{0: 17, 1: 1, 2: 3, 3: 1, 4: 0}",1
1064,False,"{'a': 0.4, 'e': 0.48537875826482507}",20,0,-52.62590644658478,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
1065,False,"{'a': 0.4, 'e': 0.4845042117345603}",20,0,-25.23787611400286,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
1066,False,"{'a': 0.4, 'e': 0.48362918070012406}",25,0,-72.76678325183003,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
1067,False,"{'a': 0.4, 'e': 0.48275366603654757}",25,3,-57.87067693946835,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 2}",1
1068,False,"{'a': 0.4, 'e': 0.48187766861934506}",20,0,-34.31120728755735,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1069,False,"{'a': 0.4, 'e': 0.4810011893245143}",25,17,17.243061527400688,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1070,False,"{'a': 0.4, 'e': 0.48012422902853413}",25,16,-11.202581253652385,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
1071,False,"{'a': 0.4, 'e': 0.47924678860836506}",25,5,-3.0939463870034434,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
1072,False,"{'a': 0.4, 'e': 0.47836886894144715}",20,1,-39.669250052894334,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 0}",1
1073,False,"{'a': 0.4, 'e': 0.4774904709057004}",25,0,-73.15786823317877,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
1074,False,"{'a': 0.4, 'e': 0.47661159537952236}",20,12,-9.177046419631015,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1075,False,"{'a': 0.4, 'e': 0.4757322432417888}",20,14,9.66120565423587,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1076,False,"{'a': 0.4, 'e': 0.47485241537185147}",20,16,11.049270452379503,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1077,False,"{'a': 0.4, 'e': 0.4739721126495385}",20,0,-33.93908848549406,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1078,False,"{'a': 0.4, 'e': 0.47309133595515224}",20,7,-21.696609675084844,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
1079,False,"{'a': 0.4, 'e': 0.4722100861694696}",20,5,5.2866381889586975,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1080,False,"{'a': 0.4, 'e': 0.47132836417373997}",20,14,-74.97931613709214,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 2}",1
1081,False,"{'a': 0.4, 'e': 0.47044617084968565}",35,18,16.567053242846736,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1082,False,"{'a': 0.4, 'e': 0.46956350707949945}",20,7,-15.8179536320668,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
1083,False,"{'a': 0.4, 'e': 0.4686803737458455}",20,9,9.258862634889077,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1084,False,"{'a': 0.4, 'e': 0.4677967717318567}",30,0,-72.59313049058613,"{0: 21, 1: 3, 2: 5, 3: 0, 4: 1}",0
1085,False,"{'a': 0.4, 'e': 0.4669127019211353}",25,11,4.371074840379627,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1086,False,"{'a': 0.4, 'e': 0.46602816519775075}",20,14,13.440816413209895,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1087,False,"{'a': 0.4, 'e': 0.46514316244624}",25,8,-8.640711780795966,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
1088,False,"{'a': 0.4, 'e': 0.46425769455160537}",20,3,0.8669650237684852,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1089,False,"{'a': 0.4, 'e': 0.4633717623993151}",20,4,-4.150740938399441,"{0: 12, 1: 4, 2: 0, 3: 0, 4: 0}",1
1090,False,"{'a': 0.4, 'e': 0.4624853668753008}",30,12,-64.64653767959581,"{0: 14, 1: 0, 2: 1, 3: 2, 4: 1}",1
1091,False,"{'a': 0.4, 'e': 0.4615985088659584}",20,2,-7.257941957921322,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
1092,False,"{'a': 0.4, 'e': 0.46071118925814536}",20,9,13.156246889992339,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1093,False,"{'a': 0.4, 'e': 0.4598234089391817}",25,0,-77.7394281610794,"{0: 19, 1: 1, 2: 2, 3: 2, 4: 1}",0
1094,False,"{'a': 0.4, 'e': 0.4589351687968472}",25,0,-63.99877870462475,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
1095,False,"{'a': 0.4, 'e': 0.45804646971938234}",25,0,-10.94536513223451,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
1096,False,"{'a': 0.4, 'e': 0.45715731259548575}",25,15,-4.923017328358893,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1097,False,"{'a': 0.4, 'e': 0.45626769831431485}",20,0,-13.334202830630455,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1098,False,"{'a': 0.4, 'e': 0.45537762776548346}",20,0,-68.08947771285894,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
1099,False,"{'a': 0.4, 'e': 0.4544871018390625}",35,9,-39.89108162783219,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 1}",1
1100,False,"{'a': 0.4, 'e': 0.4535961214255773}",25,0,10.060910968416911,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",1
1101,False,"{'a': 0.4, 'e': 0.4527046874160087}",20,10,2.3578569492774553,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1102,False,"{'a': 0.4, 'e': 0.4518128007017902}",30,0,-61.45138969201285,"{0: 26, 1: 0, 2: 2, 3: 0, 4: 2}",0
1103,False,"{'a': 0.4, 'e': 0.45092046217480886}",25,11,-3.439337687310743,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
1104,False,"{'a': 0.4, 'e': 0.45002767272740274}",30,0,-19.10386668805578,"{0: 24, 1: 2, 2: 4, 3: 0, 4: 0}",0
1105,False,"{'a': 0.4, 'e': 0.4491344332523616}",20,0,-9.360268830448069,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
1106,False,"{'a': 0.4, 'e': 0.4482407446429244}",25,7,-82.22284919588375,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 1}",1
1107,False,"{'a': 0.4, 'e': 0.4473466077927801}",25,17,-14.55880916236336,"{0: 5, 1: 2, 2: 1, 3: 0, 4: 0}",1
1108,False,"{'a': 0.4, 'e': 0.4464520235960651}",25,0,23.563432624956985,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1109,False,"{'a': 0.4, 'e': 0.44555699294736395}",20,0,-110.95377909382158,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
1110,False,"{'a': 0.4, 'e': 0.44466151674170673}",20,13,4.162495581682279,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1111,False,"{'a': 0.4, 'e': 0.4437655958745701}",30,8,-49.72121234891061,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 1}",1
1112,False,"{'a': 0.4, 'e': 0.4428692312418743}",30,15,0.9921895546277397,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
1113,False,"{'a': 0.4, 'e': 0.44197242373998435}",25,2,-23.094330454325597,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 1}",1
1114,False,"{'a': 0.4, 'e': 0.44107517426570736}",20,0,-87.17737150011739,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 2}",0
1115,False,"{'a': 0.4, 'e': 0.440177483716293}",20,16,5.8519435766773915,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1116,False,"{'a': 0.4, 'e': 0.43927935298943144}",20,0,-48.413818399036224,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1117,False,"{'a': 0.4, 'e': 0.4383807829832537}",20,14,9.72397624778415,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1118,False,"{'a': 0.4, 'e': 0.4374817745963293}",20,12,3.0037536707507293,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1119,False,"{'a': 0.4, 'e': 0.43658232872766695}",30,0,-38.18758407937957,"{0: 24, 1: 4, 2: 1, 3: 0, 4: 1}",0
1120,False,"{'a': 0.4, 'e': 0.43568244627671204}",35,2,-45.1895066939658,"{0: 29, 1: 0, 2: 1, 3: 2, 4: 1}",1
1121,False,"{'a': 0.4, 'e': 0.43478212814334743}",30,13,-4.507389083875986,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
1122,False,"{'a': 0.4, 'e': 0.43388137522789066}",30,4,-35.01319859037151,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 1}",1
1123,False,"{'a': 0.4, 'e': 0.432980188431095}",20,2,-28.51697166048418,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1124,False,"{'a': 0.4, 'e': 0.4320785686541468}",25,15,9.567832858445284,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1125,False,"{'a': 0.4, 'e': 0.4311765167986662}",20,2,-6.147233031962552,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
1126,False,"{'a': 0.4, 'e': 0.4302740337667045}",20,0,-18.145277931225085,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
1127,False,"{'a': 0.4, 'e': 0.42937112046074505}",25,0,12.27146333657642,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
1128,False,"{'a': 0.4, 'e': 0.42846777778370077}",30,0,-61.677381157914944,"{0: 23, 1: 0, 2: 5, 3: 2, 4: 0}",0
1129,False,"{'a': 0.4, 'e': 0.4275640066389146}",35,18,-21.705477405635914,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1130,False,"{'a': 0.4, 'e': 0.42665980793015723}",30,13,-9.238482999458164,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
1131,False,"{'a': 0.4, 'e': 0.42575518256162764}",20,14,-18.31988769346267,"{0: 4, 1: 1, 2: 0, 3: 1, 4: 0}",1
1132,False,"{'a': 0.4, 'e': 0.4248501314379508}",20,10,-54.31280338804711,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 1}",1
1133,False,"{'a': 0.4, 'e': 0.42394465546417814}",20,15,-30.81142342944637,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
1134,False,"{'a': 0.4, 'e': 0.42303875554578513}",20,0,-1.0405129949980036,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1135,False,"{'a': 0.4, 'e': 0.422132432588672}",30,0,-13.412101662073102,"{0: 25, 1: 0, 2: 5, 3: 0, 4: 0}",0
1136,False,"{'a': 0.4, 'e': 0.42122568749916134}",25,0,22.86751265490674,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",1
1137,False,"{'a': 0.4, 'e': 0.42031852118399843}",25,7,-11.64624542949041,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1138,False,"{'a': 0.4, 'e': 0.4194109345503491}",25,0,-49.54021678318942,"{0: 18, 1: 0, 2: 7, 3: 0, 4: 0}",0
1139,False,"{'a': 0.4, 'e': 0.41850292850580045}",25,10,-31.47296690775266,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 1}",1
1140,False,"{'a': 0.4, 'e': 0.41759450395835795}",30,0,-35.919940083576556,"{0: 26, 1: 0, 2: 2, 3: 1, 4: 1}",0
1141,False,"{'a': 0.4, 'e': 0.4166856618164465}",25,5,-44.1037785539519,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
1142,False,"{'a': 0.4, 'e': 0.4157764029889078}",20,0,-82.97974693740255,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",1
1143,False,"{'a': 0.4, 'e': 0.4148667283850009}",25,0,-23.228511650366727,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
1144,False,"{'a': 0.4, 'e': 0.4139566389144}",30,13,-22.04423881157758,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1145,False,"{'a': 0.4, 'e': 0.4130461354871949}",30,11,-40.64676148264145,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 1}",1
1146,False,"{'a': 0.4, 'e': 0.4121352190138885}",25,20,11.44709548230838,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1147,False,"{'a': 0.4, 'e': 0.41122389040539764}",30,3,-21.759497538530788,"{0: 24, 1: 0, 2: 2, 3: 0, 4: 1}",1
1148,False,"{'a': 0.4, 'e': 0.4103121505730504}",25,18,14.76298926855938,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1149,False,"{'a': 0.4, 'e': 0.40940000042858704}",25,13,19.580153133853948,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1150,False,"{'a': 0.4, 'e': 0.40848744088415717}",25,0,-3.4182164600597744,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
1151,False,"{'a': 0.4, 'e': 0.4075744728523206}",20,14,8.708445566408844,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1152,False,"{'a': 0.4, 'e': 0.40666109724604504}",30,19,-32.271416475053215,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1153,False,"{'a': 0.4, 'e': 0.40574731497870625}",35,17,-15.03600353650918,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 0}",1
1154,False,"{'a': 0.4, 'e': 0.4048331269640863}",25,10,-35.74834449620675,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 1}",1
1155,False,"{'a': 0.4, 'e': 0.40391853411637296}",25,0,-58.4098702793172,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
1156,False,"{'a': 0.4, 'e': 0.4030035373501593}",20,7,22.767896970611986,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1157,False,"{'a': 0.4, 'e': 0.4020881375804417}",20,0,12.95880051814392,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1158,False,"{'a': 0.4, 'e': 0.4011723357226203}",20,0,-24.78247919796429,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1159,False,"{'a': 0.4, 'e': 0.4002561326924963}",20,12,3.6911764472765447,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1160,False,"{'a': 0.4, 'e': 0.3993395294062732}",20,0,-36.78530245844754,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
1161,False,"{'a': 0.4, 'e': 0.3984225267805538}",20,0,-19.34327658902866,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1162,False,"{'a': 0.4, 'e': 0.397505125732341}",20,11,14.936869864564002,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1163,False,"{'a': 0.4, 'e': 0.3965873271790354}",30,3,-17.61255241229106,"{0: 25, 1: 0, 2: 0, 3: 1, 4: 1}",1
1164,False,"{'a': 0.4, 'e': 0.39566913203843584}",25,0,-64.91391702797047,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 2}",0
1165,False,"{'a': 0.4, 'e': 0.39475054122873704}",30,12,-44.89359406775307,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
1166,False,"{'a': 0.4, 'e': 0.3938315556685301}",20,6,-0.23785816584284913,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1167,False,"{'a': 0.4, 'e': 0.39291217627680014}",25,10,13.171916621151752,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1168,False,"{'a': 0.4, 'e': 0.39199240397292684}",20,0,-26.177596764898183,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1169,False,"{'a': 0.4, 'e': 0.391072239676682}",25,3,-98.21406569221297,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 2}",1
1170,False,"{'a': 0.4, 'e': 0.3901516843082303}",20,9,6.560813923106987,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1171,False,"{'a': 0.4, 'e': 0.3892307387881266}",30,9,11.342996612065821,"{0: 19, 1: 1, 2: 0, 3: 1, 4: 0}",1
1172,False,"{'a': 0.4, 'e': 0.38830940403731673}",20,7,-38.54514718376613,"{0: 9, 1: 3, 2: 0, 3: 0, 4: 1}",1
1173,False,"{'a': 0.4, 'e': 0.38738768097713494}",20,9,-4.8058331340581315,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1174,False,"{'a': 0.4, 'e': 0.38646557052930475}",20,1,-34.14474959482593,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 0}",1
1175,False,"{'a': 0.4, 'e': 0.385543073615936}",25,0,-129.07315995430758,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 3}",1
1176,False,"{'a': 0.4, 'e': 0.38462019115952595}",20,0,26.345966806093376,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1177,False,"{'a': 0.4, 'e': 0.3836969240829566}",25,10,22.144198809616892,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1178,False,"{'a': 0.4, 'e': 0.3827732733094953}",30,0,-16.481586349922026,"{0: 24, 1: 2, 2: 4, 3: 0, 4: 0}",1
1179,False,"{'a': 0.4, 'e': 0.38184923976279245}",20,0,-29.662953861616167,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1180,False,"{'a': 0.4, 'e': 0.3809248243668818}",20,6,-27.551005699266273,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1181,False,"{'a': 0.4, 'e': 0.3800000280461784}",20,9,-4.54042789284321,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1182,False,"{'a': 0.4, 'e': 0.3790748517254788}",25,1,-18.70794482152416,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 0}",1
1183,False,"{'a': 0.4, 'e': 0.3781492963299588}",20,7,10.546575183851271,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1184,False,"{'a': 0.4, 'e': 0.37722336278517427}",20,11,2.7617627809344896,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1185,False,"{'a': 0.4, 'e': 0.3762970520170581}",20,12,12.35076794644612,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1186,False,"{'a': 0.4, 'e': 0.37537036495192155}",25,0,-63.469614603681954,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
1187,False,"{'a': 0.4, 'e': 0.3744433025164511}",20,6,15.545000299324528,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1188,False,"{'a': 0.4, 'e': 0.37351586563770955}",20,0,-33.48004465917249,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
1189,False,"{'a': 0.4, 'e': 0.37258805524313326}",25,15,-35.52165747486924,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
1190,False,"{'a': 0.4, 'e': 0.371659872260533}",25,15,-0.42664655357419434,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1191,False,"{'a': 0.4, 'e': 0.3707313176180912}",30,8,-83.49417709960406,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 2}",1
1192,False,"{'a': 0.4, 'e': 0.36980239224436295}",20,5,-16.006803378097473,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1193,False,"{'a': 0.4, 'e': 0.36887309706827304}",30,18,11.61865206806402,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1194,False,"{'a': 0.4, 'e': 0.36794343301911697}",25,13,14.886077270877307,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
